"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46392","1","제주여행","여행","국내여행","제주특별자치도","648","1919","2567","20210416"
"46393","2","부산여행","여행","국내여행","부산광역시","379","1389","1768","20210416"
"46394","3","경주여행","여행","국내여행","경상북도","412","960","1372","20210416"
"46395","4","여수여행","여행","국내여행","전라남도","314","999","1313","20210416"
"46396","5","강릉여행","여행","국내여행","강원도","234","738","972","20210416"
"46397","6","전주여행","여행","국내여행","전라북도","198","561","759","20210416"
"46398","7","남해여행","여행","국내여행","경상남도","209","490","699","20210416"
"46399","8","속초여행","여행","국내여행","강원도","194","481","675","20210416"
"46400","9","군산여행","여행","국내여행","전라북도","158","477","635","20210416"
"46401","10","대구여행","여행","국내여행","대구광역시","136","382","518","20210416"
